"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"PropertyField15",134,0.94191,0.00089225,0.942175467345106,146,3561,0.00549639167968097
"SalesField9",32,0.94190975,0.00084525,0.94200568032648,143,3561,0.00566617869830721
"GeographicField28B",211,0.94190875,0.00093725,0.94206440736606,153,3561,0.00560745165872722
"GeographicField63",276,0.94190825,0.000908,0.942061718231058,140,3561,0.00561014079372923
"GeographicField56B",266,0.941906,0.0009565,0.942287438129883,151,3561,0.0053844208949041
"PersonalField34",69,0.941905,0.000875,0.942076199401137,142,3561,0.00559565962365016
"GeographicField18B",194,0.94190475,0.00091225,0.942305790308665,153,3561,0.00536606871612211
"GeographicField46B",247,0.94190475,0.000811,0.942244598979759,154,3561,0.00542726004502836
"PropertyField36",159,0.94190375,0.000913,0.942106304959855,143,3561,0.00556555406493187
"GeographicField34A",222,0.94190325,0.00100125,0.942157171944075,152,3561,0.00551468708071245
"PropertyField28",151,0.9419025,0.00084625,0.942085429400472,142,3561,0.00558642962431533
"Field12",6,0.94190075,0.00090525,0.942095414090823,147,3561,0.00557644493396425
"SalesField15",38,0.94190025,0.000895,0.942140465500683,144,3561,0.00553139352410381
"PersonalField72",107,0.941895,0.00089675,0.942163094567146,140,3561,0.00550876445764059
"PersonalField7",44,0.94188625,0.00084425,0.942105862835657,142,3561,0.00556599618912978
"PersonalField67",102,0.941886,0.00087325,0.942074507539849,139,3561,0.00559735148493812
"PersonalField8",45,0.9418855,0.0008665,0.942062694924042,141,3561,0.00560916410074486
"PersonalField64",99,0.9418855,0.0008665,0.942062694924042,141,3561,0.00560916410074486
"PersonalField65",100,0.9418855,0.0008665,0.942104140512962,140,3561,0.00556771851182547
"PersonalField69",104,0.9418855,0.0008665,0.942062694924042,140,3561,0.00560916410074486
"PersonalField70",105,0.9418855,0.0008665,0.942062694924042,141,3561,0.00560916410074486
"PersonalField71",106,0.9418855,0.0008665,0.942138404294827,141,3561,0.00553345472996047
"PersonalField73",108,0.9418855,0.0008665,0.942138404294827,140,3561,0.00553345472996047
"PropertyField5",125,0.9418855,0.0008665,0.942062694924042,142,3561,0.00560916410074486
"PropertyField9",128,0.9418855,0.0008665,0.942062694924042,141,3561,0.00560916410074486
"PropertyField20",140,0.9418855,0.0008665,0.942062694924042,140,3561,0.00560916410074486
"GeographicField10B",180,0.9418855,0.0008665,0.942062694924042,142,3561,0.00560916410074486
"PersonalField68",103,0.94187975,0.0008655,0.942096598808231,140,3561,0.00557526021655619
"GeographicField62B",275,0.94187825,0.0008275,0.941971647897079,149,3561,0.00570021112770847
"SalesField14",37,0.941877,0.0008565,0.942148201686079,141,3561,0.0055236573387083
"PropertyField22",143,0.9418755,0.0008945,0.942082115613818,142,3561,0.00558974341096941
"PropertyField10",129,0.94187025,0.0008565,0.942094054268519,149,3561,0.00557780475626835
"PropertyField12",131,0.9418635,0.0008925,0.94201808346945,147,3561,0.00565377555533675
"GeographicField1A",163,0.941863,0.000896,0.942255127492995,153,3561,0.00541673153179234
"PersonalField66",101,0.94186,0.00084075,0.942061578503809,141,3561,0.00561028052097767
"GeographicField28A",210,0.941855,0.000871,0.942144763981261,153,3561,0.00552709504352589
"GeographicField32A",218,0.94185325,0.000871,0.942145173571519,153,3561,0.00552668545326818
"GeographicField42A",238,0.9418355,0.00087275,0.941862431074192,154,3561,0.00580942795059514
"GeographicField32B",219,0.941835,0.00086,0.942087685038795,152,3561,0.00558417398599209
"GeographicField54A",262,0.94183025,0.000884,0.941952162766002,154,3561,0.00571969625878466
"SalesField7",30,0.9418255,0.00088625,0.941985851974384,148,3561,0.00568600705040312
"GeographicField19B",196,0.941823,0.0008265,0.942329041906049,154,3561,0.00534281711873763
"GeographicField54B",263,0.94182075,0.00084725,0.942003152559821,154,3561,0.00566870646496576
"GeographicField35B",225,0.941817,0.0007915,0.942045993975272,155,3561,0.00562586504951512
"WeekDay",278,0.9418155,0.0009225,0.941937078874557,119,3561,0.00573478015023032
"GeographicField61B",274,0.94180425,0.000851,0.942002969984169,150,3561,0.00566888904061846
"PropertyField2B",122,0.94179725,0.0008725,0.941944225737749,155,3561,0.00572763328703785
"GeographicField35A",224,0.9417925,0.0007775,0.94209455644796,153,3561,0.00557730257682676
"GeographicField42B",239,0.94178975,0.0008485,0.941882522348723,153,3561,0.00578933667606385
"GeographicField59A",271,0.94177525,0.00086,0.942057413050898,152,3561,0.00561444597388894
"GeographicField59B",272,0.9417625,0.0008835,0.94198326328491,152,3561,0.00568859573987712
"GeographicField57A",267,0.941739,0.000812,0.941861224233704,153,3561,0.00581063479108257
"GeographicField37A",228,0.9417275,0.00086075,0.942021344237831,152,3561,0.00565051478695555
"GeographicField4A",169,0.94171425,0.00094575,0.941994875973629,153,3561,0.00567698305115782
"GeographicField4B",170,0.94171075,0.00088775,0.941987476261473,155,3561,0.00568438276331384
"GeographicField31A",216,0.941695,0.000864,0.941820868748675,152,3561,0.00585099027611169
"GeographicField37B",229,0.94165475,0.0008705,0.941985457711227,153,3561,0.00568640131356002
"GeographicField31B",217,0.941654,0.00089525,0.941904219498543,153,3561,0.0057676395262436
"GeographicField58B",270,0.941652,0.000849,0.942074571450967,153,3561,0.00559728757381994
"GeographicField57B",268,0.94164525,0.000754,0.941844458795435,154,3561,0.00582740022935213
"GeographicField29B",213,0.94164375,0.00085625,0.942109033569371,155,3561,0.00556282545541575
"GeographicField58A",269,0.9416365,0.00093525,0.941948676621763,152,3561,0.00572318240302438
"GeographicField29A",212,0.94160175,0.000862,0.942092131777743,152,3561,0.0055797272470437
"GeographicField39B",233,0.94158875,0.00080925,0.942080074265714,152,3561,0.00559178475907296
"GeographicField39A",232,0.941588,0.00088525,0.942076721052744,151,3561,0.00559513797204281
"SalesField8",31,0.94134475,0.0008805,0.941773066413426,170,3561,0.00589879261136139
